Time_s,Height_m,X_m,Y_m,Roll_deg,Pitch_deg,Yaw_deg,p,q,r,u,v,w,tx,ty,tz,Thrust
0.01,0.000981,0,0,-0.728892128279883,0.5435,0.732093704245974,-1.27215675303528,0.948586448458918,1.27774455722138,0,0,-0.0981,-0.00872699532582205,0.00872699532582205,0.0174539906516441,1.33416
0.02,0.00294106273082219,-4.92236274573733e-05,-6.75720725099492e-05,0.981084690006751,-0.770697344559116,-0.722544538846234,3.00855512788126,-2.26122598613934,-2.56768178887501,-0.00314881204280394,-0.00419928854751436,-0.196114251269072,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.03,0.00588161617920524,-1.00647948474875e-05,-1.5916643014965e-05,0.195881055957866,-0.264753024588442,0.0410362530832646,-1.35251299080471,0.90572682144871,1.31726429046325,-0.000105196048868758,0.000178407409931951,-0.294126707233869,-0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.04,0.00980149592874545,-5.62449153261036e-05,-8.36174553700474e-05,1.88132317479276,-1.58010549596131,-1.41244973740422,2.92992934474262,-2.30438239316016,-2.52892117611938,-0.00643410664820973,-0.00810675898735282,-0.391937004216398,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.05,0.014695916501235,7.84986983644747e-05,8.20548055552108e-05,1.04030589201086,-1.10981638308182,-0.619831480753268,-1.42970599181516,0.865765143185689,1.3551617346452,-0.000439215129748511,0.000811425083169993,-0.489906835508749,-0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.06,0.0205735053399465,9.18049915691221e-05,7.45707304831805e-05,2.70388721542883,-2.42708680945757,-2.07193243178278,2.85440912639503,-2.34469688932503,-2.49175978431289,-0.010045751740028,-0.0114035294773536,-0.587564361278906,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.07,0.0274144728110819,0.000382339444737468,0.000409725652238331,1.80756221109673,-1.99055695809118,-1.25243408610671,-1.50381215729061,0.828452586692185,1.39147890963609,-0.00117235388875971,0.0022071623555514,-0.685528631300371,-0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.08,0.0352459646653096,0.000515295759463677,0.000515897311581718,3.45186690636466,-3.31050845325666,-2.7029387536393,2.78191821777259,-2.3824091428771,-2.45615516727731,-0.0141500073011563,-0.0138022159242418,-0.783084555323393,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.09,0.0440246544514409,0.00102517650475557,0.00106930822274214,2.50074154824018,-2.90585877645825,-1.85844919353017,-1.57491270429723,0.793561771289954,1.42625999002755,-0.00245345975681581,0.00464304504143057,-0.881072520505169,-0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.1,0.0538046725210581,0.00134125830875132,0.00133587516380832,4.12826156840328,-4.22925121763181,-3.30717241906243,2.71237588008092,-2.41773827471433,-2.42206293612316,-0.0188923055676459,-0.0150441942687455,-0.978577510388633,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.11,0.0645108527275356,0.00213700277753412,0.00214983850412752,3.1228381465185,-3.85462919984192,-2.43933390410193,-1.64309246186718,0.76088518782785,1.45955071722214,-0.00441252488007907,0.00836845858936805,-1.07661083983515,-0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.12,0.0762325438935179,0.00270263011790966,0.0026170582820329,4.73597197880662,-5.18221591932459,-3.88611979870513,2.64569803541084,-2.45088437461821,-2.38943731393304,-0.0243997628870394,-0.0148971290303497,-1.17411475210681,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.13,0.0888546432638826,0.00385336921756398,0.00372761724552055,3.67674136305422,-4.8358031171038,-2.99634800374578,-1.70843883214149,0.73023368956251,1.49139789350329,-0.00716302544555412,0.0136071400315966,-1.27220787563542,-0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.14,0.102509742927358,0.00473757652170426,0.00442948913282676,5.27779377896913,-6.16832788552823,-4.44107200160421,2.58179825383526,-2.48202995161491,-2.35823161235742,-0.030783450033493,-0.0131527424915539,-1.36975958466887,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.15,0.117034892879191,0.00631474085187131,0.00586666175044762,4.16522929579015,-5.84834556663835,-3.53057422403935,-1.7710408986303,0.701435055810474,1.52184894916675,-0.0108040331702234,0.0205593434616062,-1.46792013477164,-0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.16,0.132613763458451,0.0075888795731407,0.00683115341087282,5.75641190503834,-7.18653991586377,-4.9731442044991,2.52058860024428,-2.51134131231639,-2.32839863874669,-0.0381404461930738,-0.00962479855623376,-1.56556746622785,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.17,0.149027817175012,0.0096659164052919,0.00861916225548906,4.59096345683996,-6.89125313697113,-4.04293580170726,-1.83098866498687,0.674332632882011,1.55095157442544,-0.0154221237247547,0.0294038037985913,-1.66379678591731,-0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.18,0.166519463269166,0.0114033865527204,0.00986843683738341,6.17439589177182,-8.23583404787749,-5.48329245020992,2.46198035686785,-2.53896986347214,-2.29989104179738,-0.0465556999141777,-0.00414727605813452,-1.76158652716229,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.19,0.184806994603505,0.0140555038835093,0.0120259381816303,4.95648432544952,-7.96355442683582,-4.53421157399524,-1.88837240904547,0.648784054689689,1.57875340846571,-0.0210931046807903,0.040299522676125,-1.85988022096005,-0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.2,0.204199057616718,0.0163315107690363,0.0135765799053726,6.53419590485619,-9.3152223901936,-5.97232812496118,2.40588463609488,-2.56505333689052,-2.2726616030232,-0.0561037182400973,0.00342729224408356,-1.95785818601239,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.21,0.224343342359375,0.0196354450388439,0.0161168907015804,5.26420762101527,-9.06430978992403,-5.00504882793181,-1.94328213823232,0.62466004373074,1.60530177870691,-0.0278835833410985,0.0533873987550827,-2.05620669568307,-0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.22,0.245622077172011,0.0225267778774309,0.0179801275254717,6.83813936173172,-10.4237472360769,-6.44093030712625,2.3522128968657,-2.58971693642534,-2.24666348069537,-0.0668501031264077,0.0132293368461113,-2.15441782648527,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.23,0.267605059037114,0.0265605822314727,0.0209114490204332,5.51642114380575,-10.1926105430378,-5.45597409961382,-1.99580713378661,0.601843291809361,1.63064348397739,-0.0358523926250852,0.0687917228545849,-2.25280701667034,-0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.24,0.290755295112049,0.030145411530184,0.0230933713873922,7.08842800541912,-11.5604806273939,-6.88965615996849,2.3008773766242,-2.61307440792749,-2.22185041224945,-0.0788529521766805,0.0253736445719267,-2.35129550599444,0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
