Time_s,Height_m,X_m,Y_m,Roll_deg,Pitch_deg,Yaw_deg,p,q,r,u,v,w,tx,ty,tz,Thrust
0.01,0.000981,0,0,0.728892128279883,0,0.732093704245974,1.27215675303528,0,1.27774455722138,0,0,-0.0981,0.00872699532582205,0,0.0174539906516441,1.33416
0.02,0.00294140450089111,-7.38403542564342e-07,6.70109544649267e-05,-0.999397948728878,0.0256134380968307,-0.740057300313183,-3.01643522733492,0.0120145014091719,-2.56974898985277,1.17862258823977e-05,0.00420707507103693,-0.196109838060597,-0.0292452010788232,0,-0.05220768204,1.33416
0.03,0.0058817804663876,-3.79867644976304e-06,1.5032793929211e-05,-0.250068698459277,0.000611980861545799,0.00742711051624738,1.30724305017106,-0.066383949281602,1.30364672776184,-0.00010742012680134,-7.1968128042027e-05,-0.29408366566443,0.0292452010788232,-0.00124615581182705,0.05220768204,1.33416
0.04,0.00980103788498333,1.4759520949827e-05,8.05830119664353e-05,-1.95835108390038,0.377548085598328,-1.45196043799372,-2.98148801206981,0.668988234232716,-2.54421620598971,0.00186085562615216,0.00826528181405931,-0.391893380708075,-0.0292452010788232,0.00663732498918125,-0.05220768204,1.33416
0.05,0.0146955632968886,-0.000105264856755525,-8.80118647503238e-05,-1.17816346010024,-1.00911885481219,-0.640889244918593,1.35235640420105,-2.46715062510201,1.33202355161278,-0.00834593079210727,-0.000419866180391471,-0.489818599143043,0.0292452010788232,-0.0292452010788232,0.05220768204,1.33416
0.06,0.0205717133304544,-2.98846867036332e-05,-9.32899038064805e-05,-2.82368455824464,-0.595132195569527,-2.08853731282006,-2.91647381086662,0.774333069824153,-2.51084010488193,-0.00280652361437474,0.0116396730938165,-0.587541601831358,-0.0292452010788232,0.0292452010788232,-0.05220768204,1.33416
0.07,0.0274166706132168,-0.000126845562323601,-0.000442508826522967,-2.02024262713974,-1.91048842435031,-1.24047124654575,1.4176448172303,-2.36585475668105,1.36518392837129,-0.0155262471026413,-0.00149531027686385,-0.685277063967817,0.0292452010788232,-0.0292452010788232,0.05220768204,1.33416
0.08,0.0352443898773771,6.91818614942071e-05,-0.00058074572193465,-3.6068848004957,-1.45975242207261,-2.67802173226655,-2.85285834143191,0.874593273390125,-2.47831300081263,-0.00620980426416714,0.0142150241903888,-0.782985710025893,-0.0292452010788232,0.0292452010788232,-0.05220768204,1.33416
0.09,0.0440333097652872,5.28064205092554e-05,-0.00116935673704804,-2.78053051432528,-2.70711340430365,-1.79682971720375,1.4814396835695,-2.26946623517159,1.39746608224456,-0.02127546963332,-0.00348138368223712,-0.880598474415184,0.0292452010788232,-0.0292452010788232,0.05220768204,1.33416
0.1,0.0538057913579761,0.000424743522119528,-0.00149773581993917,-4.31201439877897,-2.21997284352184,-3.22557012217992,-2.79071856865557,0.97005122813504,-2.4466625534716,-0.0079934515352188,0.0158230277911452,-0.97834625854799,-0.0292452010788232,0.0292452010788232,-0.05220768204,1.33416
0.11,0.064531041545764,0.000538221188006724,-0.00237978509722954,-3.46283650169307,-3.4026221572284,-2.31472045601575,1.54367512987271,-2.1777085691143,1.4288467675402,-0.0252648860710591,-0.00655145882133867,-1.07588919546012,0.0292452010788232,-0.0292452010788232,0.05220768204,1.33416
0.12,0.0762405632102793,0.00113328993223146,-0.00295048893893899,-4.94274452640887,-2.8794464749088,-3.73563006038141,-2.73011720513436,1.06097462332732,-2.41591017186162,-0.007843995572993,0.0163028484372398,-1.17371195863243,-0.0292452010788232,0.0292452010788232,-0.05220768204,1.33416
0.13,0.0888938521022538,0.00141814695134803,-0.00417524017906558,-4.0706384647243,-4.00061745038328,-2.79824251278864,1.60429864674903,-2.09032011477375,1.45930862679644,-0.0272045587822797,-0.0108704759953198,-1.27122402973909,0.0292452010788232,-0.0292452010788232,0.05220768204,1.33416
0.14,0.102532250759647,0.00227602885382453,-0.00503543850868032,-5.5024320747409,-3.44178690616302,-4.21203299511299,-2.67110398067024,1.14761676849715,-2.3860715569463,-0.00548503207976499,0.0155002033498999,-1.36914128662735,-0.0292452010788232,0.0292452010788232,-0.05220768204,1.33416
0.15,0.117105045717533,0.00276653922518585,-0.00664735176102935,-4.60714843281109,-4.5046485906322,-3.25092077705077,1.66326985817971,-2.00705369762457,1.4888396609434,-0.0268388007277137,-0.0165957944982422,-1.46664802689727,0.0292452010788232,-0.0292452010788232,0.05220768204,1.33416
0.16,0.132664107985844,0.00391984916382074,-0.00783922289542193,-5.99418023625306,-3.91054443092851,-4.65807217365038,-2.61371685089086,1.23021697891264,-2.35715722576707,-0.000673048011810576,0.0132668215936771,-1.56466435100265,-0.0292452010788232,0.0292452010788232,-0.05220768204,1.33416
0.17,0.14914797688745,0.0046434970744526,-0.00987796548223142,-5.07536385289296,-4.91819097774508,-3.67577608544414,1.72055935503898,-1.92767617073762,1.51743272028883,-0.0239424097876098,-0.0238776919891614,-1.66217849006371,0.0292452010788232,-0.0292452010788232,0.05220768204,1.33416
0.18,0.166619754548933,0.00611822853391622,-0.0114387445538038,-6.42088572046396,-4.28918871901324,-5.07656879175641,-2.5579831405282,1.30900101866361,-2.32917301305576,0.0068060506644716,0.00946020880293099,-1.76028491174714,-0.0292452010788232,0.0292452010788232,-0.05220768204,1.33416
0.19,0.185006638848474,0.00709614223182757,-0.0139392278685033,-5.47810718616523,-5.24463151393825,-4.07538532737223,1.77614759604148,-1.85196792328649,1.54508501963275,-0.0183175446944059,-0.032859581478897,-1.85780708847421,0.0292452010788232,-0.0292452010788232,0.05220768204,1.33416
0.2,0.204383697530076,0.00891208276707268,-0.0159012761888233,-6.78527516604071,-4.58109664430264,-5.4699286899378,-2.50392061866379,1.38418158884963,-2.3021205475262,0.0171398192638731,0.00394365211103755,-1.95598247489443,-0.0292452010788232,0.0292452010788232,-0.05220768204,1.33416
0.21,0.224666124364634,0.0101594390621059,-0.018893713097577,-5.81805605653671,-5.487258638346,-4.45193346454146,1.83002387784159,-1.77972235114936,1.57179767976363,-0.00979113903094505,-0.0436780080058694,-2.05350201168672,0.0292452010788232,-0.0292452010788232,0.05220768204,1.33416
0.22,0.24594173299214,0.0123305556766788,-0.021284603924339,-7.08993282822647,-4.78954417429818,-5.84019139122965,-2.4515385047314,1.45595884959213,-2.27599770099668,0.0304916600036715,-0.00341359234729308,-2.15171440803865,-0.0292452010788232,0.0292452010788232,-0.05220768204,1.33416
0.23,0.268112973231618,0.0138569550501336,-0.0247945823524598,-6.09776576690845,-5.64925600879887,-4.80725894128035,1.88218537468891,-1.7107453003103,1.59757529671559,0.00178723747343982,-0.056462479571884,-2.24921012088265,0.0292452010788232,-0.0292452010788232,0.05220768204,1.33416
0.24,0.291281241126213,0.0163917498892228,-0.0276371991402744,-7.33732123886196,-4.91770145336072,-6.18907286379624,-2.40083840528472,1.52452096582605,-2.25079900929581,0.0470027980105065,-0.0127359793724871,-2.34741804009266,-0.0292452010788232,0.0292452010788232,-0.05220768204,1.33416
