Time_s,Height_m,X_m,Y_m,Roll_deg,Pitch_deg,Yaw_deg,p,q,r,u,v,w,tx,ty,tz,Thrust
0.01,0.000981,0,0,0.728892128279883,0.5435,0.732093704245974,1.27215675303528,0.948586448458918,1.27774455722138,0,0,-0.0981,0.00872699532582205,0.00872699532582205,0.0174539906516441,1.33416
0.02,0.00294106300013062,-5.07004264920239e-05,6.64498365227742e-05,-1.0180447064203,-0.719470468365455,-0.75770253328646,-3.02431532678859,-2.237196983321,-2.57181619083052,-0.00312523959103914,0.00421474930264245,-0.196114251269072,-0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.03,0.00588161789109145,-1.23510822598982e-05,1.40118608203929e-05,-0.304168536245722,-0.108343898525661,-0.029290727454338,1.26191265154347,1.0438626010442,1.28996844151161,0.000211239845732167,3.32241755561912e-05,-0.294127164805303,0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.04,0.00980149689603419,-6.40047502917128e-05,7.76826725718215e-05,-2.04046537654031,-1.34442547481265,-1.48953881452791,-3.03522898347954,-2.14380908674468,-2.560026095993,-0.00590984398226983,0.00844524744509273,-0.391938115536761,-0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.05,0.0146959404262344,5.58925369254003e-05,-9.88170514443679e-05,-1.33953437987207,-0.66778366615482,-0.767002102452785,1.25294309435269,1.13532569568203,1.30196647391236,0.000957465333851887,0.000111065276592841,-0.489908277893348,0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.06,0.0205735280270758,4.45990857011724e-05,-0.000108465271163115,-3.06742556546824,-1.87853732079147,-2.19934013215723,-3.04487478154308,-2.05414966230212,-2.54844829514654,-0.00796643987235102,0.0127593051195549,-0.587568125689369,-0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.07,0.0274146260238954,0.000280954321838833,-0.000481763971311107,-2.37743726662584,-1.13846984333343,-1.48481435329753,1.24513711602452,1.22311388346005,1.31374495574909,0.00261157387843833,0.000288557521759695,-0.685530066159854,0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.08,0.0352461674395783,0.000343177846809253,-0.000636243369016169,-4.09895125924744,-2.32542839120616,-2.89070241644623,-3.05336140198211,-1.96808395743268,-2.53707745003837,-0.0089410425126481,0.0172176363579926,-0.783090912171983,-0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.09,0.0440252894417996,0.000722900322634828,-0.00127986059429712,-3.41798794903869,-1.52400402652938,-2.18626110499244,1.2383917133937,1.30736151033431,1.3253086878906,0.00551434559877555,0.00061484847761999,-0.881069445711344,0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.1,0.0538055536318078,0.000883920926019523,-0.00165134572773893,-5.13496931915913,-2.68866743024074,-3.56700739869541,-3.06078976611466,-1.88548093624658,-2.5259095825336,-0.00851005245255171,0.0218745741567779,-0.978582672372187,-0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.11,0.0645128067439582,0.00142620788643772,-0.00263928013350817,-4.46121244934986,-1.82793478236477,-2.87465660708065,1.23261132864849,1.38819911687476,1.33666126053431,0.00997728357546338,0.00113382951412615,-1.07659312448811,0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.12,0.0762352200890501,0.00170370942559546,-0.00330032439325366,-6.17534052960238,-2.97176685101245,-4.23143915343905,-3.06725353599957,-1.80621327628738,-2.51494180457494,-0.00637757626962212,0.0267787128079611,-1.17410895557819,-0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.13,0.0888595493310062,0.00242033340959308,-0.00470677552757027,-5.50708309541083,-2.05375461777132,-3.55311252050211,1.22770736998145,1.46575345016678,1.34780530172388,0.0162851517827917,0.00188469894097023,-1.27215748911485,0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.14,0.102516296058275,0.00282468230239524,-0.00573005085051527,-7.21988791961591,-3.17818082125603,-4.88699722671792,-3.07283957930108,-1.73015735412696,-2.50417208701428,-0.00227303585175075,0.0319734889166434,-1.36972469685651,-0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
0.15,0.117045555150369,0.00372027560578692,-0.00762916328041514,-6.55554487121952,-2.20489776623191,-4.2245516519973,1.22359776544362,1.54014748619292,1.35874268954953,0.0246982445079433,0.00290246950966875,-1.46780871502581,0.0292452010788232,0.0292452010788232,0.05220768204,1.33416
0.16,0.132627648360816,0.00425479660117768,-0.00908722056157305,-8.26842088578187,-3.31130393785251,-5.53650730880626,-3.07762840260057,-1.65719322130795,-2.49359906262564,0.00405096745905146,0.0374977112081893,-1.5654744446346,-0.0292452010788232,-0.0292452010788232,-0.05220768204,1.33416
